Year,Ranking,Stock_Performance_Year,Stock_Performance,Ticker,Company Name,Country,GICS Sector,fullTimeEmployees,Average Rank,Years Appeared,Original Currency,ReportDate_2024,TotalRevenueIncr,NetIncomeIncr,OperatingIncomeIncr,GrossProfitIncr,DilutedEPSIncr,TotalRevenue,NetIncome,OperatingIncome,GrossProfit,DilutedEPS
2021,0,2020,1.548489874,PM,Philip Morris International,USA,Consumer Staples,83100.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,19.79219984,PM,Philip Morris International,USA,Consumer Staples,83100.0,0.0,0,USD,2024-12-31,,,,,,31405000000.0,9109000000.0,12975000000.0,21375000000.0,5.83
2023,0,2022,12.43834862,PM,Philip Morris International,USA,Consumer Staples,83100.0,0.0,0,USD,2024-12-31,1.1367616621557077,-0.66966736194972,-5.618497109826589,-4.748538011695906,-0.3430531732418604,31762000000.0,9048000000.0,12246000000.0,20360000000.0,5.81
2024,0,2023,-2.144278134,PM,Philip Morris International,USA,Consumer Staples,83100.0,0.0,0,USD,2024-12-31,10.742396574523015,-13.649425287356323,-0.20414829332026785,9.43516699410609,-13.59724612736661,35174000000.0,7813000000.0,12221000000.0,22281000000.0,5.02
2025,0,2024,34.32712717,PM,Philip Morris International,USA,Consumer Staples,83100.0,0.0,0,USD,2024-12-31,7.6874964462387,-9.676180724433635,9.663693642091483,10.179076343072573,-9.9601593625498,37878000000.0,7057000000.0,13402000000.0,24549000000.0,4.52
2016,0,2015,33.4277040154776,KR,Kroger,USA,Consumer Staples,409000.0,0.0,0,USD,2025-01-31,,,,,,,,,,
2017,0,2016,-15.03653371,KR,Kroger,USA,Consumer Staples,409000.0,0.0,0,USD,2025-01-31,,,,,,,,,,
2018,0,2017,-18.9432454,KR,Kroger,USA,Consumer Staples,409000.0,0.0,0,USD,2025-01-31,,,,,,,,,,
2019,0,2018,2.037810241,KR,Kroger,USA,Consumer Staples,409000.0,0.0,0,USD,2025-01-31,,,,,,,,,,
2020,0,2019,8.595091684,KR,Kroger,USA,Consumer Staples,409000.0,0.0,0,USD,2025-01-31,,,,,,,,,,
2021,0,2020,11.00208565,KR,Kroger,USA,Consumer Staples,409000.0,0.0,0,USD,2025-01-31,,,,,,,,,,
2022,0,2021,44.97895674,KR,Kroger,USA,Consumer Staples,409000.0,0.0,0,USD,2025-01-31,,,,,,138000000000.0,1655000000.0,3477000000.0,30349000000.0,3.27
2023,0,2022,1.218041792,KR,Kroger,USA,Consumer Staples,409000.0,0.0,0,USD,2025-01-31,7.246376811594203,35.58912386706949,18.665516249640497,4.708557118850703,-33.63914373088685,148000000000.0,2244000000.0,4126000000.0,31778000000.0,2.17
2024,0,2023,5.223146773,KR,Kroger,USA,Consumer Staples,409000.0,0.0,0,USD,2025-01-31,1.3513513513513513,-3.5650623885918007,-24.963645176926804,4.990874189690981,41.01382488479263,150000000000.0,2164000000.0,3096000000.0,33364000000.0,3.06
2025,0,2024,37.1836194,KR,Kroger,USA,Consumer Staples,409000.0,0.0,0,USD,2025-01-31,-2.0,23.151571164510166,24.321705426356587,0.11689245893777725,-3.2679738562091534,147000000000.0,2665000000.0,3849000000.0,33403000000.0,2.96
2016,0,2015,14.9243776623687,K,Kellanova,USA,Consumer Staples,24000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,5.746885207,K,Kellanova,USA,Consumer Staples,24000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,-4.925351928,K,Kellanova,USA,Consumer Staples,24000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-13.01809198,K,Kellanova,USA,Consumer Staples,24000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,25.89261471,K,Kellanova,USA,Consumer Staples,24000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-7.790686715,K,Kellanova,USA,Consumer Staples,24000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,6.98247244,K,Kellanova,USA,Consumer Staples,24000.0,0.0,0,USD,2024-12-31,,,,,,11747000000.0,1488000000.0,1383000000.0,3818000000.0,4.33
2023,0,2022,14.35284387,K,Kellanova,USA,Consumer Staples,24000.0,0.0,0,USD,2024-12-31,7.712607474248745,-35.483870967741936,-12.436731742588576,-0.18334206390780514,-35.56581986143187,12653000000.0,960000000.0,1211000000.0,3811000000.0,2.79
2024,0,2023,-12.95251899,K,Kellanova,USA,Consumer Staples,24000.0,0.0,0,USD,2024-12-31,3.7066308385363156,-0.9375,24.277456647398843,12.385200734715298,-1.0752688172043101,13122000000.0,951000000.0,1505000000.0,4283000000.0,2.76
2025,0,2024,49.5299459,K,Kellanova,USA,Consumer Staples,24000.0,0.0,0,USD,2024-12-31,-2.842554488645024,41.21976866456362,24.451827242524917,6.117207564791034,40.579710144927546,12749000000.0,1343000000.0,1873000000.0,4545000000.0,3.88
2016,0,2015,26.9015445464791,MDLZ,Mondelez,USA,Consumer Staples,90000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,2.275933187,MDLZ,Mondelez,USA,Consumer Staples,90000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,-2.413812158,MDLZ,Mondelez,USA,Consumer Staples,90000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-5.530139239,MDLZ,Mondelez,USA,Consumer Staples,90000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,41.38548626,MDLZ,Mondelez,USA,Consumer Staples,90000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,7.749603617,MDLZ,Mondelez,USA,Consumer Staples,90000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,14.85691837,MDLZ,Mondelez,USA,Consumer Staples,90000.0,0.0,0,USD,2024-12-31,,,,,,28720000000.0,4300000000.0,4857000000.0,11254000000.0,3.04
2023,0,2022,3.79728054,MDLZ,Mondelez,USA,Consumer Staples,90000.0,0.0,0,USD,2024-12-31,9.66573816155989,-36.81395348837209,-21.84476014000412,0.5153723120668207,-35.526315789473685,31496000000.0,2717000000.0,3796000000.0,11312000000.0,1.96
2024,0,2023,11.42379578,MDLZ,Mondelez,USA,Consumer Staples,90000.0,0.0,0,USD,2024-12-31,14.351028702057404,82.51748251748252,47.81348788198103,21.676096181046674,84.6938775510204,36016000000.0,4959000000.0,5611000000.0,13764000000.0,3.62
2025,0,2024,-16.13525547,MDLZ,Mondelez,USA,Consumer Staples,90000.0,0.0,0,USD,2024-12-31,1.1800310972900934,-7.017543859649122,18.784530386740332,3.5818076140656787,-5.524861878453043,36441000000.0,4611000000.0,6665000000.0,14257000000.0,3.42
2016,0,2015,-0.189016046539783,CL,Colgate-Palmolive,USA,Consumer Staples,34000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,2.313428763,CL,Colgate-Palmolive,USA,Consumer Staples,34000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,17.66813014,CL,Colgate-Palmolive,USA,Consumer Staples,34000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-19.03420855,CL,Colgate-Palmolive,USA,Consumer Staples,34000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,19.07002958,CL,Colgate-Palmolive,USA,Consumer Staples,34000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,26.00870191,CL,Colgate-Palmolive,USA,Consumer Staples,34000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,2.055461621,CL,Colgate-Palmolive,USA,Consumer Staples,34000.0,0.0,0,USD,2024-12-31,,,,,,17421000000.0,2166000000.0,3910000000.0,10375000000.0,2.55
2023,0,2022,-4.55683855,CL,Colgate-Palmolive,USA,Consumer Staples,34000.0,0.0,0,USD,2024-12-31,3.1341484415360767,-17.590027700831026,-7.493606138107417,-1.2240963855421687,-16.470588235294116,17967000000.0,1785000000.0,3617000000.0,10248000000.0,2.13
2024,0,2023,3.782738329,CL,Colgate-Palmolive,USA,Consumer Staples,34000.0,0.0,0,USD,2024-12-31,8.292981577336228,28.851540616246496,12.938899640586122,10.51912568306011,30.04694835680752,19457000000.0,2300000000.0,4085000000.0,11326000000.0,2.77
2025,0,2024,16.52923108,CL,Colgate-Palmolive,USA,Consumer Staples,34000.0,0.0,0,USD,2024-12-31,3.3098627743228657,25.608695652173914,5.997552019583844,7.372417446583084,26.714801444043314,20101000000.0,2889000000.0,4330000000.0,12161000000.0,3.51
2016,0,2015,15.9500463922743,KMB,Kimberly-Clark,USA,Consumer Staples,38000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,-6.66679893,KMB,Kimberly-Clark,USA,Consumer Staples,38000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,8.999825692,KMB,Kimberly-Clark,USA,Consumer Staples,38000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-2.80750873,KMB,Kimberly-Clark,USA,Consumer Staples,38000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,25.22980165,KMB,Kimberly-Clark,USA,Consumer Staples,38000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-0.211758624,KMB,Kimberly-Clark,USA,Consumer Staples,38000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,8.97791006,KMB,Kimberly-Clark,USA,Consumer Staples,38000.0,0.0,0,USD,2024-12-31,,,,,,19440000000.0,1814000000.0,2561000000.0,5988000000.0,5.35
2023,0,2022,-0.858079553,KMB,Kimberly-Clark,USA,Consumer Staples,38000.0,0.0,0,USD,2024-12-31,3.7808641975308643,6.615214994487322,4.68566966028895,3.857715430861723,7.102803738317771,20175000000.0,1934000000.0,2681000000.0,6219000000.0,5.73
2024,0,2023,-7.290055378,KMB,Kimberly-Clark,USA,Consumer Staples,38000.0,0.0,0,USD,2024-12-31,1.2688971499380421,-8.790072388831438,11.973144349123462,13.072841292812349,-9.07504363001746,20431000000.0,1764000000.0,3002000000.0,7032000000.0,5.21
2025,0,2024,11.71301054,KMB,Kimberly-Clark,USA,Consumer Staples,38000.0,0.0,0,USD,2024-12-31,-1.8256570897166071,44.274376417233555,10.159893404397069,2.1046643913538112,44.913627639155465,20058000000.0,2545000000.0,3307000000.0,7180000000.0,7.55
2016,0,2015,13.7758929825115,GIS,General Mills,USA,Consumer Staples,,0.0,0,USD,2024-05-31,,,,,,,,,,
2017,0,2016,11.90062546,GIS,General Mills,USA,Consumer Staples,,0.0,0,USD,2024-05-31,,,,,,,,,,
2018,0,2017,-1.162954941,GIS,General Mills,USA,Consumer Staples,,0.0,0,USD,2024-05-31,,,,,,,,,,
2019,0,2018,-32.04694209,GIS,General Mills,USA,Consumer Staples,,0.0,0,USD,2024-05-31,,,,,,,,,,
2020,0,2019,41.37251653,GIS,General Mills,USA,Consumer Staples,,0.0,0,USD,2024-05-31,,,,,,,,,,
2021,0,2020,12.98507277,GIS,General Mills,USA,Consumer Staples,,0.0,0,USD,2024-05-31,,,,,,,,,,
2022,0,2021,18.38852229,GIS,General Mills,USA,Consumer Staples,,0.0,0,USD,2024-05-31,,,,,,,,0.0,0.0,3.78
2023,0,2022,28.43543451,GIS,General Mills,USA,Consumer Staples,,0.0,0,USD,2024-05-31,,,,,16.931216931216937,18992800000.0,2707300000.0,3255200000.0,6402200000.0,4.42
2024,0,2023,-19.6876571,GIS,General Mills,USA,Consumer Staples,,0.0,0,USD,2024-05-31,5.799039636072617,-4.188675063716618,-6.445072499385598,2.242978975977008,-2.488687782805437,20094200000.0,2593900000.0,3045400000.0,6545800000.0,4.31
2025,0,2024,1.026646476,GIS,General Mills,USA,Consumer Staples,,0.0,0,USD,2024-05-31,-1.1794448149217187,-3.751108369636455,20.61141393577198,5.901494087812032,0.0,19857200000.0,2496600000.0,3673100000.0,6932100000.0,4.31
2016,0,2015,35.5144583397549,TSN,Tyson Foods,USA,Consumer Staples,138000.0,0.0,0,USD,2024-09-30,,,,,,,,,,
2017,0,2016,18.85010343,TSN,Tyson Foods,USA,Consumer Staples,138000.0,0.0,0,USD,2024-09-30,,,,,,,,,,
2018,0,2017,31.68157642,TSN,Tyson Foods,USA,Consumer Staples,138000.0,0.0,0,USD,2024-09-30,,,,,,,,,,
2019,0,2018,-34.19695388,TSN,Tyson Foods,USA,Consumer Staples,138000.0,0.0,0,USD,2024-09-30,,,,,,,,,,
2020,0,2019,73.74266597,TSN,Tyson Foods,USA,Consumer Staples,138000.0,0.0,0,USD,2024-09-30,,,,,,,,,,
2021,0,2020,-28.33500285,TSN,Tyson Foods,USA,Consumer Staples,138000.0,0.0,0,USD,2024-09-30,,,,,,,,,,
2022,0,2021,36.90424634,TSN,Tyson Foods,USA,Consumer Staples,138000.0,0.0,0,USD,2024-09-30,,,,,,47049000000.0,3047000000.0,4396000000.0,6526000000.0,8.34
2023,0,2022,-26.66285176,TSN,Tyson Foods,USA,Consumer Staples,138000.0,0.0,0,USD,2024-09-30,13.24789049714128,6.26846078109616,0.3184713375796179,2.1759117376647255,6.95443645083933,53282000000.0,3238000000.0,4410000000.0,6668000000.0,8.92
2024,0,2023,-11.43963232,TSN,Tyson Foods,USA,Consumer Staples,138000.0,0.0,0,USD,2024-09-30,-0.7525993769002666,-120.01235330450895,-91.24716553287982,-60.54289142171566,-120.96412556053811,52881000000.0,-648000000.0,386000000.0,2631000000.0,-1.87
2025,0,2024,10.17748255,TSN,Tyson Foods,USA,Consumer Staples,138000.0,0.0,0,USD,2024-09-30,0.8093644220041225,-223.4567901234568,265.0259067357513,37.8563283922463,-220.32085561497325,53309000000.0,800000000.0,1409000000.0,3627000000.0,2.25
2016,0,2015,55.4192084746844,HRL,Hormel Foods,USA,Consumer Staples,20000.0,0.0,0,USD,2024-10-31,,,,,,,,,,
2017,0,2016,-9.671152094,HRL,Hormel Foods,USA,Consumer Staples,20000.0,0.0,0,USD,2024-10-31,,,,,,,,,,
2018,0,2017,6.473053885,HRL,Hormel Foods,USA,Consumer Staples,20000.0,0.0,0,USD,2024-10-31,,,,,,,,,,
2019,0,2018,18.36533473,HRL,Hormel Foods,USA,Consumer Staples,20000.0,0.0,0,USD,2024-10-31,,,,,,,,,,
2020,0,2019,8.68152867,HRL,Hormel Foods,USA,Consumer Staples,20000.0,0.0,0,USD,2024-10-31,,,,,,,,,,
2021,0,2020,4.934942464,HRL,Hormel Foods,USA,Consumer Staples,20000.0,0.0,0,USD,2024-10-31,,,,,,,,,,
2022,0,2021,6.281965217,HRL,Hormel Foods,USA,Consumer Staples,20000.0,0.0,0,USD,2024-10-31,,,,,,11386189000.0,908839000.0,1074835000.0,1927906000.0,1.66
2023,0,2022,-4.595994225,HRL,Hormel Foods,USA,Consumer Staples,20000.0,0.0,0,USD,2024-10-31,9.420333704279809,10.029059052263383,19.59240255481074,12.281719129459631,9.63855421686748,12458806000.0,999987000.0,1285421000.0,2164686000.0,1.82
2024,0,2023,-27.4105417,HRL,Hormel Foods,USA,Consumer Staples,20000.0,0.0,0,USD,2024-10-31,-2.7995941184090998,-20.64176834298846,-17.717697159140858,-7.61519222649382,-20.329670329670336,12110010000.0,793572000.0,1057674000.0,1999841000.0,1.45
2025,0,2024,0.72607811,HRL,Hormel Foods,USA,Consumer Staples,20000.0,0.0,0,USD,2024-10-31,-1.5624512283639733,1.4448594456457637,-3.8603577283737716,1.114938637621691,1.3793103448275874,11920797000.0,805038000.0,1016844000.0,2022138000.0,1.47
2016,0,2015,17.7360089596318,BN.PA,Danone,France,Consumer Staples,89528.0,0.0,0,EUR,2024-12-31,,,,,,,,,,
2017,0,2016,0.807934769,BN.PA,Danone,France,Consumer Staples,89528.0,0.0,0,EUR,2024-12-31,,,,,,,,,,
2018,0,2017,19.4906411,BN.PA,Danone,France,Consumer Staples,89528.0,0.0,0,EUR,2024-12-31,,,,,,,,,,
2019,0,2018,-10.57323497,BN.PA,Danone,France,Consumer Staples,89528.0,0.0,0,EUR,2024-12-31,,,,,,,,,,
2020,0,2019,24.14092438,BN.PA,Danone,France,Consumer Staples,89528.0,0.0,0,EUR,2024-12-31,,,,,,,,,,
2021,0,2020,-24.39482651,BN.PA,Danone,France,Consumer Staples,89528.0,0.0,0,EUR,2024-12-31,,,,,,,,,,
2022,0,2021,4.340352926,BN.PA,Danone,France,Consumer Staples,89528.0,0.0,0,EUR,2024-12-31,,,,,,28389864843.0,2249581976.0,3859599845.0,13470599763.0,3.43751092
2023,0,2022,-7.137155397,BN.PA,Danone,France,Consumer Staples,89528.0,0.0,0,EUR,2024-12-31,13.920349243840885,-50.15592514686826,-1.5146925160061508,10.571998961112627,-49.65986394597402,32341833179.0,1121283324.0,3801138775.0,14894711430.0,1.730447674
2024,0,2023,22.64923684,BN.PA,Danone,France,Consumer Staples,89528.0,0.0,0,EUR,2024-12-31,-0.151838328792958,-8.133472428240625,-31.95939711514479,2.7082188526830695,-8.108108098737008,32292725880.0,1030084054.0,2586317739.0,15298092813.0,1.590141106
2025,0,2024,13.24762693,BN.PA,Danone,France,Consumer Staples,89528.0,0.0,0,EUR,2024-12-31,-0.8798291016242944,129.39841101549564,57.36889696985526,3.99724854905023,130.14705878561193,32008605080.0,2362996452.0,4070059698.0,15909595606.0,3.659662986
2016,0,2015,20.5607869740513,RKT.L,Reckitt Benckiser,United Kingdom,Consumer Staples,37900.0,0.0,0,GBP,2024-12-31,,,,,,,,,,
2017,0,2016,10.98013967,RKT.L,Reckitt Benckiser,United Kingdom,Consumer Staples,37900.0,0.0,0,GBP,2024-12-31,,,,,,,,,,
2018,0,2017,0.442649274,RKT.L,Reckitt Benckiser,United Kingdom,Consumer Staples,37900.0,0.0,0,GBP,2024-12-31,,,,,,,,,,
2019,0,2018,-12.82191993,RKT.L,Reckitt Benckiser,United Kingdom,Consumer Staples,37900.0,0.0,0,GBP,2024-12-31,,,,,,,,,,
2020,0,2019,3.029664419,RKT.L,Reckitt Benckiser,United Kingdom,Consumer Staples,37900.0,0.0,0,GBP,2024-12-31,,,,,,,,,,
2021,0,2020,6.224188764,RKT.L,Reckitt Benckiser,United Kingdom,Consumer Staples,37900.0,0.0,0,GBP,2024-12-31,,,,,,,,,,
2022,0,2021,-3.864070967,RKT.L,Reckitt Benckiser,United Kingdom,Consumer Staples,37900.0,0.0,0,GBP,2024-12-31,,,,,,18163351875.0,-43919242.86,3724900785.0,10535128381.0,-0.061761435
2023,0,2022,-8.902153006,RKT.L,Reckitt Benckiser,United Kingdom,Consumer Staples,37900.0,0.0,0,GBP,2024-12-31,9.211122861649676,-7381.250000583458,25.534266760342717,8.923918703217177,-7315.55558739851,19836400532.0,3197869871.0,4676026888.0,11475274673.0,4.456430674
2024,0,2023,-5.67736946,RKT.L,Reckitt Benckiser,United Kingdom,Consumer Staples,37900.0,0.0,0,GBP,2024-12-31,1.0655227326098438,-29.48497853369969,-1.7610801214879586,4.772156445967104,-29.565753006932116,20047761889.0,2254978626.0,4593678308.0,12022892733.0,3.138853388
2025,0,2024,-11.26900235,RKT.L,Reckitt Benckiser,United Kingdom,Consumer Staples,37900.0,0.0,0,GBP,2024-12-31,-2.998562334929975,-13.207547183198889,2.898117719043377,-1.8835616438498588,-11.149978120609182,19446617252.0,1957151260.0,4726808513.0,11796434137.0,2.788871922
2016,0,2015,10.8976387749627,CHD,Church & Dwight,USA,Consumer Staples,5750.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,7.090084178,CHD,Church & Dwight,USA,Consumer Staples,5750.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,15.17018839,CHD,Church & Dwight,USA,Consumer Staples,5750.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,33.47894532,CHD,Church & Dwight,USA,Consumer Staples,5750.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,9.396538375,CHD,Church & Dwight,USA,Consumer Staples,5750.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,24.65628705,CHD,Church & Dwight,USA,Consumer Staples,5750.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,17.9281574,CHD,Church & Dwight,USA,Consumer Staples,5750.0,0.0,0,USD,2024-12-31,,,,,,5190100000.0,827500000.0,1079100000.0,2263500000.0,3.12
2023,0,2022,-19.5249974,CHD,Church & Dwight,USA,Consumer Staples,5750.0,0.0,0,USD,2024-12-31,3.574112252172405,-49.98187311178248,-6.514688166064313,-0.5964214711729622,6.410256410256402,5375600000.0,413900000.0,1008800000.0,2250000000.0,3.32
2024,0,2023,18.51237556,CHD,Church & Dwight,USA,Consumer Staples,5750.0,0.0,0,USD,2024-12-31,9.15804747377037,82.5561729886446,4.817605075337035,15.044444444444444,-49.39759036144578,5867900000.0,755600000.0,1057400000.0,2588500000.0,1.68
2025,0,2024,12.09064335,CHD,Church & Dwight,USA,Consumer Staples,5750.0,0.0,0,USD,2024-12-31,4.076415753506365,-22.538380095288513,10.100245886135804,7.788294378983967,81.54761904761905,6107100000.0,585300000.0,1164200000.0,2790100000.0,3.05
2016,0,2015,47.963684685949,STZ,Constellation Brands,USA,Consumer Staples,10600.0,0.0,0,USD,2025-02-28,,,,,,,,,,
2017,0,2016,9.754425879,STZ,Constellation Brands,USA,Consumer Staples,10600.0,0.0,0,USD,2025-02-28,,,,,,,,,,
2018,0,2017,49.03968561,STZ,Constellation Brands,USA,Consumer Staples,10600.0,0.0,0,USD,2025-02-28,,,,,,,,,,
2019,0,2018,-27.95742255,STZ,Constellation Brands,USA,Consumer Staples,10600.0,0.0,0,USD,2025-02-28,,,,,,,,,,
2020,0,2019,19.53967094,STZ,Constellation Brands,USA,Consumer Staples,10600.0,0.0,0,USD,2025-02-28,,,,,,,,,,
2021,0,2020,16.82583399,STZ,Constellation Brands,USA,Consumer Staples,10600.0,0.0,0,USD,2025-02-28,,,,,,,,,,
2022,0,2021,14.8874723,STZ,Constellation Brands,USA,Consumer Staples,10600.0,0.0,0,USD,2025-02-28,,,,,,8820700000.0,-40400000.0,2997600000.0,4707300000.0,-0.22
2023,0,2022,-6.532347216,STZ,Constellation Brands,USA,Consumer Staples,10600.0,0.0,0,USD,2025-02-28,7.163830534991554,75.74257425742574,-5.160795302908994,1.3107301425445586,-50.0,9452600000.0,-71000000.0,2842900000.0,4769000000.0,-0.11
2024,0,2023,5.719556771,STZ,Constellation Brands,USA,Consumer Staples,10600.0,0.0,0,USD,2025-02-28,5.386877684446607,-2532.957746478873,11.495304090893102,5.2107360033550005,-8636.363636363636,9961800000.0,1727400000.0,3169700000.0,5017500000.0,9.39
2025,0,2024,-7.24540916,STZ,Constellation Brands,USA,Consumer Staples,10600.0,0.0,0,USD,2025-02-28,2.4784677467927483,-104.71228435799466,6.148846894027827,5.921275535625312,-104.79233226837059,10208700000.0,-81400000.0,3364600000.0,5314600000.0,-0.45
2016,0,2015,17.73457129502,EL,Estee Lauder,USA,Consumer Staples,44020.0,0.0,0,USD,2024-06-30,,,,,,,,,,
2017,0,2016,-10.75414056,EL,Estee Lauder,USA,Consumer Staples,44020.0,0.0,0,USD,2024-06-30,,,,,,,,,,
2018,0,2017,67.00338549,EL,Estee Lauder,USA,Consumer Staples,44020.0,0.0,0,USD,2024-06-30,,,,,,,,,,
2019,0,2018,1.831985745,EL,Estee Lauder,USA,Consumer Staples,44020.0,0.0,0,USD,2024-06-30,,,,,,,,,,
2020,0,2019,60.48216404,EL,Estee Lauder,USA,Consumer Staples,44020.0,0.0,0,USD,2024-06-30,,,,,,,,,,
2021,0,2020,28.03366905,EL,Estee Lauder,USA,Consumer Staples,44020.0,0.0,0,USD,2024-06-30,,,,,,,,,,
2022,0,2021,41.68910997,EL,Estee Lauder,USA,Consumer Staples,44020.0,0.0,0,USD,2024-06-30,,,,,,16215000000.0,2870000000.0,3010000000.0,12381000000.0,7.79
2023,0,2022,-31.9984605,EL,Estee Lauder,USA,Consumer Staples,44020.0,0.0,0,USD,2024-06-30,9.386370644465002,-16.72473867595819,17.740863787375417,8.488813504563444,-15.917843388960208,17737000000.0,2390000000.0,3544000000.0,13432000000.0,6.55
2024,0,2023,-42.0179527,EL,Estee Lauder,USA,Consumer Staples,44020.0,0.0,0,USD,2024-06-30,-10.300501775948582,-57.90794979079498,-50.028216704288944,-15.530077427039904,-57.404580152671755,15910000000.0,1006000000.0,1771000000.0,11346000000.0,2.79
2025,0,2024,-47.45913733,EL,Estee Lauder,USA,Consumer Staples,44020.0,0.0,0,USD,2024-06-30,-1.8981772470144562,-61.23260437375746,-11.744776962168267,-1.4278159703860391,-61.29032258064516,15608000000.0,390000000.0,1563000000.0,11184000000.0,1.08
2016,0,2015,26.6801053978243,CLX,Clorox,USA,Consumer Staples,7400.0,0.0,0,USD,2024-06-30,,,,,,,,,,
2017,0,2016,-1.849307626,CLX,Clorox,USA,Consumer Staples,7400.0,0.0,0,USD,2024-06-30,,,,,,,,,,
2018,0,2017,26.5563476,CLX,Clorox,USA,Consumer Staples,7400.0,0.0,0,USD,2024-06-30,,,,,,,,,,
2019,0,2018,5.812865829,CLX,Clorox,USA,Consumer Staples,7400.0,0.0,0,USD,2024-06-30,,,,,,,,,,
2020,0,2019,2.555859894,CLX,Clorox,USA,Consumer Staples,7400.0,0.0,0,USD,2024-06-30,,,,,,,,,,
2021,0,2020,34.01257845,CLX,Clorox,USA,Consumer Staples,7400.0,0.0,0,USD,2024-06-30,,,,,,,,,,
2022,0,2021,-12.526717,CLX,Clorox,USA,Consumer Staples,7400.0,0.0,0,USD,2024-06-30,,,,,,7341000000.0,710000000.0,1225000000.0,3199000000.0,5.58
