Year-Month-Date,Ticker,Original Currency,TotalRevenue,CostOfRevenue,GrossProfit,OperatingExpense,OperatingIncome,NetIncome,DilutedEPS,InterestExpense,NormalizedEBITDA,EBITDA,EBIT,NormalizedIncome,TotalExpenses,DilutedAverageShares,BasicAverageShares,BasicEPS,fullTimeEmployees,sector,industry,marketCap,enterpriseValue,beta,dividendYield,trailingPE,forwardPE,priceToSalesTrailing12Months,priceToBook,totalDebt,debtToEquity,operatingMargins,profitMargins,country,ResearchAndDevelopment
2022-12-31,LIGHT.AS,EUR,8641748335.5999,5498562522.292137,3143185813.307762,2316273775.3391266,826912037.9686356,601495126.3666153,4.715353763103485,67855090.73734283,1189189217.3290253,1214491115.5700684,847613591.0749435,581506626.7561913,7814836297.631264,127596971.0,125004312.0,4.807360665798187,29697,Industrials,Electrical Equipment & Parts,3038388258.211487,4275803666.445923,0.938,7.09,7.7608695,6.7147336,0.431468,0.88144517,1787234084.8445892,48.991,0.06906,0.05732,Netherlands,339275453.6867142
2021-12-31,LIGHT.AS,EUR,7889591906.070709,4817711442.351341,3071880463.719368,2493387063.026428,578493400.6929398,456584254.6224594,3.5537666165828705,52903969.049453735,941920666.3370132,975273168.5638428,616446248.0545044,428901677.7741909,7311098505.377769,128645938.0,124966505.0,3.6572743821144105,29697,Industrials,Electrical Equipment & Parts,3038388258.211487,4275803666.445923,0.938,7.09,7.7608695,6.7147336,0.431468,0.88144517,1787234084.8445892,48.991,0.06906,0.05732,Netherlands,328924677.1335602
2020-12-31,LIGHT.AS,EUR,,,,,,,,,,,,,,,,,29697,Industrials,Electrical Equipment & Parts,3038388258.211487,4275803666.445923,0.938,7.09,7.7608695,6.7147336,0.431468,0.88144517,1787234084.8445892,48.991,0.06906,0.05732,Netherlands,
2024-06-30,SGM.AX,AUD,4638662018.203735,3362601257.3242188,1276060760.8795166,1352002944.1833496,-75942183.30383301,-37261954.11682129,-0.19275647544860838,46158406.829833984,285653492.54608154,245619455.3375244,96313770.67565918,29184232.92160034,,193199000.0,193199000.0,-0.19275647544860838,,,,1879688491.6323242,,,1.33,,16.955057,,1.0633501,,,,,,
2023-06-30,SGM.AX,AUD,5196753258.323669,3689449193.954468,1507304064.3692017,1513815236.2823486,-6511171.913146973,116749825.09613037,0.5911628360748291,22821335.220336914,313503257.56073,337162664.41345215,193594547.08099365,100574972.01561683,,197491821.0,193318000.0,0.604056245803833,,,,1879688491.6323242,,,1.33,,16.955057,,1.0633501,,,,,,
2022-06-30,SGM.AX,AUD,5972485254.669189,4230327732.0861816,1742157522.5830078,1533348752.0217896,208808770.56121826,386351022.52960205,1.9056459579467773,12764475.631713867,628489257.2402954,631906010.8184814,501166836.16638184,383648197.26639307,,202740189.0,197722000.0,1.953996244430542,,,,1879688491.6323242,,,1.33,,16.955057,,1.0633501,,,,,,
2021-06-30,SGM.AX,AUD,3814063998.9852905,2535360089.111328,1278703909.8739624,1216686609.0774536,62017300.79650879,147887409.5916748,0.7271883087158203,4770561.599731445,323366716.00341797,324398188.7817383,199783383.75091553,147105553.225708,,203368794.0,201045000.0,0.7355690250396728,,,,1879688491.6323242,,,1.33,,16.955057,,1.0633501,,,,,,
2020-06-30,SGM.AX,AUD,,,,,,,,,,,,,,,,,,,,1879688491.6323242,,,1.33,,16.955057,,1.0633501,,,,,,
2025-03-31,Z74.SI,SGD,10965543359.690905,,,10009921537.858248,955621821.8326569,3114142689.025402,,347118309.3905449,5047478498.42906,5776287418.681383,3907677779.072523,2505956618.5517316,10009921537.858248,,,,22886,Communication Services,Telecom Services,49791878753.622314,56705985424.38574,0.422,3.16,16.208334,20.473684,4.540758,2.5795755,9047478647.45514,44.967,0.08283,0.28399,Singapore,
2024-03-31,Z74.SI,SGD,10951125314.682722,3178326244.223118,7772799070.459604,10159063035.684824,792062278.9978981,616255149.5432854,0.036820276230573656,331304969.70415115,1960699088.3708,2970892435.3957176,1076392327.8689384,3508706162.65248,10159063035.684824,16556170000.0,16506284000.0,0.037362890827655794,22886,Communication Services,Telecom Services,49791878753.622314,56705985424.38574,0.422,3.16,16.208334,20.473684,4.540758,2.5795755,9047478647.45514,44.967,0.08283,0.28399,Singapore,
2023-03-31,Z74.SI,SGD,11336304162.240028,3336614673.8290787,7999689488.41095,7289096915.346384,710592573.0645657,1724816771.3820934,0.10387193715572358,307817509.28759575,3424518238.556385,4317351799.869537,2322002893.656492,2498729124.9133153,10625711589.175463,16555547000.0,16505968000.0,0.10449206812381745,22886,Communication Services,Telecom Services,49791878753.622314,56705985424.38574,0.422,3.16,16.208334,20.473684,4.540758,2.5795755,9047478647.45514,44.967,0.08283,0.28399,Singapore,
2022-03-31,Z74.SI,SGD,11890313665.860891,3770396286.010742,8119917379.850149,7428626383.167505,691290996.6826439,1510406489.1636372,0.0911592523097992,314406400.82359314,4212239600.777626,4456648718.577623,2346265517.783165,1351420288.012574,11199022669.178247,16550279000.0,16508218000.0,0.09146931779384612,22886,Communication Services,Telecom Services,49791878753.622314,56705985424.38574,0.422,3.16,16.208334,20.473684,4.540758,2.5795755,9047478647.45514,44.967,0.08283,0.28399,Singapore,
2021-03-31,Z74.SI,SGD,,4152784544.211626,7973876536.864042,,,,0.026200533401966094,,,,,,,16386526000.0,16361860000.0,0.026200533401966094,22886,Communication Services,Telecom Services,49791878753.622314,56705985424.38574,0.422,3.16,16.208334,20.473684,4.540758,2.5795755,9047478647.45514,44.967,0.08283,0.28399,Singapore,
2024-12-31,SEB-A.ST,SEK,8411971232.742071,,,3554034653.902054,,3696793876.513839,1.7862940995395182,10735596615.657211,,,,3740876172.177091,,2070000000.0,2049000000.0,1.8048476447165014,19000,Financial Services,Banks - Regional,33041890799.74756,53665379432.404785,0.496,5.19,9.759181,10.265991,4.0297284,1.3797038,116183740906.76758,,0.51952,0.42975,Sweden,
2023-12-31,SEB-A.ST,SEK,8241897068.619728,,,3211618670.1357365,,3928816266.477108,1.861539032757282,9057016153.395176,,,,3941189934.981391,,2110000000.0,2094000000.0,1.8759695678949355,19000,Financial Services,Banks - Regional,33041890799.74756,53665379432.404785,0.496,5.19,9.759181,10.265991,4.0297284,1.3797038,116183740906.76758,,0.51952,0.42975,Sweden,
2022-12-31,SEB-A.ST,SEK,6644849129.885435,,,2793236226.3947725,,2770353520.6764936,1.2863791322708131,2340529724.0763903,,,,2901384325.8551507,,2153000000.0,2137000000.0,1.296686657369137,19000,Financial Services,Banks - Regional,33041890799.74756,53665379432.404785,0.496,5.19,9.759181,10.265991,4.0297284,1.3797038,116183740906.76758,,0.51952,0.42975,Sweden,
2021-12-31,SEB-A.ST,SEK,5731602406.173944,,,2477001356.3781977,,2620482105.7468653,1.20288817897439,544546550.9444475,,,,2658212595.2187777,,2179000000.0,2164000000.0,1.211134199053049,19000,Financial Services,Banks - Regional,33041890799.74756,53665379432.404785,0.496,5.19,9.759181,10.265991,4.0297284,1.3797038,116183740906.76758,,0.51952,0.42975,Sweden,
2020-12-31,SEB-A.ST,SEK,,,,,,,,,,,,,,,,,19000,Financial Services,Banks - Regional,33041890799.74756,53665379432.404785,0.496,5.19,9.759181,10.265991,4.0297284,1.3797038,116183740906.76758,,0.51952,0.42975,Sweden,
2024-12-31,S92.DE,EUR,1759630863.949895,1468883301.0032177,290747562.9466772,403515823.2344389,-112768260.28776169,-135397358.00552368,,10799310.203790665,-17950546.71573639,-17950546.71573639,-106624499.36032295,-135397358.00552368,1872399124.2376566,,,,4097,Technology,Solar,709963241.6417542,624659005.0056,1.498,2.57,,14.702479,0.41266087,1.1075143,254428988.19422722,39.689,0.03479,-0.09402,Germany,111127087.16094494
2023-12-31,S92.DE,EUR,2189832139.2246485,1546538276.96383,643293862.2608185,326558949.64802265,316734912.6127958,259539971.63891792,7.47556084394455,5592869.597554207,364401388.72635365,364401388.72635365,316719961.49110794,259539971.63891792,1873097226.6118526,34700000.0,34700000.0,7.47556084394455,4097,Technology,Solar,709963241.6417542,624659005.0056,1.498,2.57,,14.702479,0.41266087,1.1075143,254428988.19422722,39.689,0.03479,-0.09402,Germany,90382980.86214066
2022-12-31,S92.DE,EUR,1225929873.7475872,968001172.9921103,257928700.75547695,210560096.98939323,47368603.76608372,64194366.09637737,1.8516389167308809,4136860.3624105453,88074757.69078732,88074757.69078732,44226568.03905964,64194366.09637737,1178561269.9815035,34700000.0,34700000.0,1.8516389167308809,4097,Technology,Solar,709963241.6417542,624659005.0056,1.498,2.57,,14.702479,0.41266087,1.1075143,254428988.19422722,39.689,0.03479,-0.09402,Germany,59342152.06551552
2021-12-31,S92.DE,EUR,1131020153.2728672,929519285.9400511,201500867.33281612,237060385.13803482,-35559517.8052187,-26644048.93410206,-0.7705578100681305,1930994.8703050613,10900517.796754837,10900517.796754837,-37028177.98948288,-26644048.93410206,1166579671.078086,34700000.0,34700000.0,-0.7705578100681305,4097,Technology,Solar,709963241.6417542,624659005.0056,1.498,2.57,,14.702479,0.41266087,1.1075143,254428988.19422722,39.689,0.03479,-0.09402,Germany,57774584.46085453
2020-12-31,S92.DE,EUR,,,,,,,0.9315698897838594,,,,,,,34700000.0,34700000.0,0.9315698897838594,4097,Technology,Solar,709963241.6417542,624659005.0056,1.498,2.57,,14.702479,0.41266087,1.1075143,254428988.19422722,39.689,0.03479,-0.09402,Germany,
2024-07-31,SMIN.L,GBP,4208150081.6345215,2638827190.39917,1569322891.2353516,943206052.7801514,626116838.4552002,335899591.44592285,0.9673908233642577,98082680.70220947,847810568.8095093,779287052.154541,597901272.7737427,382152965.1880264,3582033243.1793213,347291180.0,345901957.0,0.9714216184616089,15750,Industrials,Specialty Industrial Machinery,9761780684.638672,10584042590.788574,0.595,2.01,24.696629,0.18154787,2.247263,331.3235,928426470.7565308,30.109,0.15174,0.094960004,United Kingdom,
2023-07-31,SMIN.L,GBP,4080508236.885071,2578365263.938904,1502142972.946167,900210905.0750732,601932067.8710938,310371222.4960327,0.8746825361251831,114205861.09161377,839748978.6148071,779287052.154541,597901272.7737427,340400645.9712982,3478576169.013977,354681819.0,352891120.0,0.8800569295883179,15750,Industrials,Specialty Industrial Machinery,9761780684.638672,10584042590.788574,0.595,2.01,24.696629,0.18154787,2.247263,331.3235,928426470.7565308,30.109,0.15174,0.094960004,United Kingdom,
2022-07-31,SMIN.L,GBP,3447673406.600952,2156475377.0828247,1291198029.5181274,1086971077.9190063,204226951.5991211,1387937111.8545532,3.5739716529846195,73897910.11810303,432638673.78234863,385612730.97991943,212288541.79382324,49014468.38378906,3243446455.001831,388349758.0,386678211.0,3.5887512350082393,15750,Industrials,Specialty Industrial Machinery,9761780684.638672,10584042590.788574,0.595,2.01,24.696629,0.18154787,2.247263,331.3235,928426470.7565308,30.109,0.15174,0.094960004,United Kingdom,
2021-07-31,SMIN.L,GBP,3232697668.0755615,2003305163.383484,1229392504.6920776,808846216.2017822,420546288.4902954,381581935.88256836,0.957985634803772,68523516.65496826,560280518.5317993,577747297.2869873,390987124.4430542,198247938.87138367,2812151379.585266,398576502.0,396350586.0,0.9633600282669067,15750,Industrials,Specialty Industrial Machinery,9761780684.638672,10584042590.788574,0.595,2.01,24.696629,0.18154787,2.247263,331.3235,928426470.7565308,30.109,0.15174,0.094960004,United Kingdom,
2020-07-31,SMIN.L,GBP,,,,,,,,,,,,,,,,,15750,Industrials,Specialty Industrial Machinery,9761780684.638672,10584042590.788574,0.595,2.01,24.696629,0.18154787,2.247263,331.3235,928426470.7565308,30.109,0.15174,0.094960004,United Kingdom,
2024-12-31,GLE.PA,EUR,60389880669.95144,,,50209316886.782646,,4830362391.471863,5.037377922534943,51899943723.7978,,,,5333809786.938726,,795168649.0,795168649.0,5.037377922534943,111754,Financial Services,Banks - Regional,42965736138.03418,-340824479545.10547,1.328,2.29,8.500903,9.327381,1.4507109,0.5329569,372549745629.9219,,0.32898,0.19913,France,
2023-12-31,GLE.PA,EUR,51016677457.92866,,,42739506474.256516,,2867165105.2236557,2.495687235593796,49197240957.14092,,,,4060722350.258112,,799315070.0,799315070.0,2.495687235593796,111754,Financial Services,Banks - Regional,42965736138.03418,-340824479545.10547,1.328,2.29,8.500903,9.327381,1.4507109,0.5329569,372549745629.9219,,0.32898,0.19913,France,
2022-12-31,GLE.PA,EUR,41513514495.84961,,,34761357924.342155,,2098907467.7228928,1.7251294255256653,20583094219.088554,,,,2047413389.448607,,822437425.0,822437425.0,1.7251294255256653,111754,Financial Services,Banks - Regional,42965736138.03418,-340824479545.10547,1.328,2.29,8.500903,9.327381,1.4507109,0.5329569,372549745629.9219,,0.32898,0.19913,France,
2021-12-31,GLE.PA,EUR,41688327610.96954,,,31798735657.572746,,6487636726.260185,6.866015113592147,11353651792.526245,,,,6427560819.145679,,846261490.0,846261490.0,6.866015113592147,111754,Financial Services,Banks - Regional,42965736138.03418,-340824479545.10547,1.328,2.29,8.500903,9.327381,1.4507109,0.5329569,372549745629.9219,,0.32898,0.19913,France,
2020-12-31,GLE.PA,EUR,,,,,,,,,,,,,,,,,111754,Financial Services,Banks - Regional,42965736138.03418,-340824479545.10547,1.328,2.29,8.500903,9.327381,1.4507109,0.5329569,372549745629.9219,,0.32898,0.19913,France,
2024-12-31,SEDG,USD,901456000.0,1778660000.0,-877204000.0,599166000.0,-1476370000.0,-1806357000.0,-31.64,8082000.0,-1378207000.0,-1640364000.0,-1700229000.0,-1599252970.0,2377826000.0,57082182.0,57082182.0,-31.64,,,,948249792.0,,,,,-6.555102,,1.5754365,,,,,,277237000.0
2023-12-31,SEDG,USD,2976528000.0,2272705000.0,703823000.0,632972000.0,70851000.0,34329000.0,0.6,4199000.0,146766000.0,142494000.0,85298000.0,37703880.0,2905677000.0,57237518.0,56277049.0,0.61,,,,948249792.0,,,,,-6.555102,,1.5754365,,,,,,321482000.0
2022-12-31,SEDG,USD,3110279000.0,2265631000.0,844648000.0,559387000.0,285261000.0,93779000.0,1.65,4446000.0,347249000.0,231277000.0,181601000.0,185396880.0,2825018000.0,55164118.0,55164118.0,1.7,,,,948249792.0,,,,,-6.555102,,1.5754365,,,,,,289814000.0
2021-12-31,SEDG,USD,1963865000.0,1334547000.0,629318000.0,420829000.0,208489000.0,169170000.0,3.06,3508000.0,244693000.0,230267000.0,190732000.0,182211104.0,1755376000.0,55971030.0,52212963.0,3.24,,,,948249792.0,,,,,-6.555102,,1.5754365,,,,,,219633000.0
2020-12-31,SEDG,USD,,,,,,,,,,,,,,,,,,,,948249792.0,,,,,-6.555102,,1.5754365,,,,,,
2024-12-31,SXS.L,GBP,1744931197.64328,783049127.5787354,961882070.0645447,830746869.5640564,131135200.50048828,313327138.90075684,3.105055823326111,23916050.910949707,232711236.95373535,512582776.5464783,430623276.2336731,97714178.7652181,1613795997.1427917,101100000.0,100200000.0,3.1319277906417846,7446,Technology,Scientific & Technical Instruments,5062596091.589355,5197278219.794922,0.706,2.54,16.441559,0.21007799,2.9013155,271.79047,982707844.7341919,52.977,0.14499,0.17987,United Kingdom,
2023-12-31,SXS.L,GBP,1947142751.6937256,821072961.3304138,1126069790.3633118,872667138.5765076,253402651.7868042,195359202.38494873,1.8729761219024657,5508753.299713135,345573499.6795654,332406235.69488525,254880609.98916626,205674505.09708482,1693740099.9069214,104300000.0,103600000.0,1.885068507194519,7446,Technology,Scientific & Technical Instruments,5062596091.589355,5197278219.794922,0.706,2.54,16.441559,0.21007799,2.9013155,271.79047,982707844.7341919,52.977,0.14499,0.17987,United Kingdom,
2022-12-31,SXS.L,GBP,1783492470.741272,774718817.7108765,1008773653.0303955,776868575.0961304,231905077.93426514,539454743.8621521,4.980719141960144,6180552.4826049805,316551774.9786377,291829565.0482178,209735704.89883423,172984527.51922607,1551587392.8070068,108300000.0,107600000.0,5.012965502738952,7446,Technology,Scientific & Technical Instruments,5062596091.589355,5197278219.794922,0.706,2.54,16.441559,0.21007799,2.9013155,271.79047,982707844.7341919,52.977,0.14499,0.17987,United Kingdom,
2021-12-31,SXS.L,GBP,1562604899.406433,655004203.3195496,907600696.0868835,719631284.7137451,187969411.37313843,466094273.09036255,4.0845390319824215,7255431.175231934,272750468.25408936,577075498.1040955,509492500.3051758,212016463.12475204,1374635488.0332947,114100000.0,113700000.0,4.099318614006043,7446,Technology,Scientific & Technical Instruments,5062596091.589355,5197278219.794922,0.706,2.54,16.441559,0.21007799,2.9013155,271.79047,982707844.7341919,52.977,0.14499,0.17987,United Kingdom,
2020-12-31,SXS.L,GBP,,,,,,,,,,,,,,,,,7446,Technology,Scientific & Technical Instruments,5062596091.589355,5197278219.794922,0.706,2.54,16.441559,0.21007799,2.9013155,271.79047,982707844.7341919,52.977,0.14499,0.17987,United Kingdom,
2024-12-31,SFM,USD,7719290000.0,4777799000.0,2941491000.0,2424098000.0,517393000.0,380601000.0,3.75,5006000.0,798687000.0,785791000.0,511704000.0,390285896.0,7201897000.0,101379000.0,100363000.0,3.79,35000,Consumer Defensive,Grocery Stores,16957916160.0,17673908224.0,0.81,,38.941574,41.259525,2.1008534,13.210093,1718955008.0,133.461,0.1012,0.055320002,United States,
2023-12-31,SFM,USD,6837384000.0,4315543000.0,2521841000.0,2132330000.0,389511000.0,258856000.0,2.5,12631000.0,660670000.0,621390000.0,356371000.0,288433840.0,6447873000.0,103390000.0,102479000.0,2.53,35000,Consumer Defensive,Grocery Stores,16957916160.0,17673908224.0,0.81,,38.941574,41.259525,2.1008534,13.210093,1718955008.0,133.461,0.1012,0.055320002,United States,
2022-12-31,SFM,USD,6404223000.0,4055659000.0,2348564000.0,1979179000.0,369385000.0,261164000.0,2.39,8782000.0,624792000.0,613767000.0,369385000.0,269410700.0,6034838000.0,109139000.0,108232000.0,2.41,35000,Consumer Defensive,Grocery Stores,16957916160.0,17673908224.0,0.81,,38.941574,41.259525,2.1008534,13.210093,1718955008.0,133.461,0.1012,0.055320002,United States,
2021-12-31,SFM,USD,6099869000.0,3890657000.0,2209212000.0,1870463000.0,338749000.0,244157000.0,2.1,11120000.0,577480000.0,572807000.0,338749000.0,247694461.0,5761120000.0,116077000.0,115377000.0,2.12,35000,Consumer Defensive,Grocery Stores,16957916160.0,17673908224.0,0.81,,38.941574,41.259525,2.1008534,13.210093,1718955008.0,133.461,0.1012,0.055320002,United States,
2020-12-31,SFM,USD,,,,,,,,,,,,,,,,,35000,Consumer Defensive,Grocery Stores,16957916160.0,17673908224.0,0.81,,38.941574,41.259525,2.1008534,13.210093,1718955008.0,133.461,0.1012,0.055320002,United States,
2025-03-31,SSE.L,GBP,13613204282.283783,8422077636.241913,5191126646.04187,2196111528.8734436,2995015117.1684265,1598075896.2631226,1.4524298334121704,428607878.68499756,4784956860.06546,4335791926.383972,2915474093.914032,1921535802.3110204,10618189165.115356,1100300000.0,1099200000.0,1.4537734317779543,15824,Utilities,Utilities - Diversified,27096634504.453125,40476936350.36133,0.581,3.55,16.981482,0.10807943,1.990467,198.07755,14392894671.918945,84.396,0.22365,0.11739001,United Kingdom,
